order_token,order_time,customer_token,merchant_token,merchant_category,merchant_category_desc,payment_type,email_host,customer_age,order_amount,days_to_card_expire,customer_postcode,customer_region,default_flag
01B6KOI5F3XJ,2021-05-11 07:21:42.000000,C9KO85TZO7,6KDTI44AE,8999,Beauty,card-debit,gmail.com,32,550,1513,IT-240,Lombardia,0
940KPEK9BBT,2021-05-30 23:40:28.000000,F8F34KMCT5H2D,EKDTI4401,5912,Health,card-credit,gmail.com,48,112.76,365,IT-220,Lombardia,0
24E0KOCRJ1QJ,2021-05-09 11:51:47.000000,2ADKOCRJLNK,0KMGRSITJ,5691,Shoes & Accessories,card-credit,gmail.com,29,56,421,IT-071,Sardegna,0
A40KOCIL75W,2021-05-08 08:54:05.000000,E1C82BKMCTHYCZ,EKDTI4401,5912,Health,card-prepaid,gmail.com,41,39.99,1122,IT-430,Emilia-Romagna,0
35E6KPB8G8CF,2021-05-28 14:00:00.000000,A41E55KMCTOAR7,5KNU87KWQ,5691,Fashion,card-credit,gmail.com,44,150,854,IT-470,Emilia-Romagna,0
4227KO5ZIB6M,2021-05-04 15:30:01.000000,E32C4DKMCTLSFV,9KEE07N8K,5691,Fashion,card-credit,gmail.com,33,99.8,518,IT-101,Piemonte,0
E264KQ3VQ79P,2021-06-17 12:52:59.000000,426033KMCTJN71,FKFSEJEE3,5977,Beauty,card-credit,libero.it,44,45.94,286,IT-430,Emilia-Romagna,0
4266KPIA15WD,2021-06-02 09:25:07.000000,36CKPIA219H,5KFWD2GLU,5977,Beauty,card-credit,hotmail.it,40,31.6,607,IT-200,Lombardia,0
23C7KP5G5XVI,2021-05-29 14:41:17.000000,10FKP5G7VCC,0KKSIJDV9,5944,Jewelry & Watches,card-prepaid,gmail.com,68,78,919,IT-740,Puglia,0
6305KO9VY8OX,2021-05-03 07:34:59.000000,F288CFKMCTK3WH,5KHZ389YT,5699,Fashion,card-prepaid,yahoo.it,31,11,485,IT-731,Puglia,0
F570KPSAIYHC,2021-06-12 11:32:57.000000,A162FDKMCTEFQY,5KN7J41RU,5732,Electronics,card-debit,gmail.com,17,158.99,1481,IT-001,Lazio,0
0DBKQCQ2CD9,2021-06-26 19:11:23.000000,152KO2CTI91,EKDTI444B,5999,Electronics,card-debit,hotmail.com,31,756.9,920,IT-201,Lombardia,0
7469KQD8R3M0,2021-06-29 04:22:48.000000,156KQ9J8T9J,1KLQS4LRC,5691,Shoes & Accessories,card-prepaid,gmail.com,25,107.3,1589,IT-800,Campania,0
45CKPGZMC27,2021-06-04 17:10:29.000000,2A1D1KMCT5PZ6,5KDTI440S,5691,Fashion,card-credit,generali.com,52,331.71,608,IT-100,Piemonte,0
E243KQ7QF2B6,2021-06-20 08:17:48.000000,24B5F1KKNTSYSI,3KFDSYKRC,5977,Beauty,card-prepaid,gmail.com,51,44.37,1623,IT-150,Piemonte,0
334BKQETYXP7,2021-06-25 08:27:22.000000,1587FDKM0LDG9I,AKIYFWASK,5999,Home & Garden,card-credit,virgilio.it,39,35.9,857,IT-300,Veneto,0
8264KPZGK0YR,2021-06-16 12:12:57.000000,92E026KMCTKZSY,FKFSEJEE3,5977,Beauty,card-prepaid,libero.it,49,57.8,595,IT-430,Emilia-Romagna,0
0305KPE7F2RF,2021-06-03 14:23:05.000000,86671FKN9Y9N6H,5KHZ389YT,5699,Fashion,card-credit,gmail.com,41,138,30,IT-800,Campania,0
0305KOT4LQ91,2021-05-17 20:10:42.000000,521EF8KMCTISY0,5KHZ389YT,5699,Fashion,card-credit,gmail.com,55,63.28,990,IT-251,Lombardia,0
0DBKOYQ6SC9,2021-05-23 20:44:53.000000,3B5KOYQ7EPG,EKDTI444B,5999,Electronics,card-prepaid,gmail.com,31,370.9,1321,IT-100,Piemonte,0
640KP0BJC4I,2021-05-22 23:58:04.000000,8AEADKMCT5SIK,EKDTI4401,5912,Health,card-prepaid,gmail.com,51,37.29,132,IT-220,Lombardia,0
F264KQ0Z5OMB,2021-06-14 16:59:25.000000,F0KQ0YRDWJ,FKFSEJEE3,5977,Beauty,card-credit,icloud.com,15,14.49,1141,IT-481,Emilia-Romagna,0
518DKPKZ0K6J,2021-06-08 11:54:54.000000,E3753CKMCTMKR8,2KDTI4499,5691,Fashion,card-prepaid,libero.it,40,91.1,1183,IT-000,Lazio,0
4549KQHRMDOA,2021-07-02 09:26:19.000000,A30563KMCTLDQL,CKN06LIDK,5621,Fashion,card-credit,gmail.com,39,192,1341,IT-070,Sardegna,0
8465KORAHCUG,2021-05-15 12:50:08.000000,18CKORAI716,FKLQPXMIN,5712,Home & Garden,card-credit,yahoo.it,69,335.41,1112,IT-230,Lombardia,0
A39CKQ8566HQ,2021-06-25 11:56:47.000000,AEKQ856GTD,CKK83TRON,5999,Other,card-prepaid,hotmail.it,30,55.13,1075,IT-330,Friuli-Venezia Giulia,0
1512KQBXQG1A,2021-06-23 08:13:31.000000,330KPZ8HNPF,6KMUB1HS0,5691,Shoes & Accessories,card-debit,gmail.com,37,306,159,IT-101,Piemonte,0
781KPB90JMQ,2021-05-28 11:49:08.000000,E1695AKMCTEH07,1KDTI441T,5691,Fashion,card-debit,gmail.com,39,358.5,459,IT-250,Lombardia,0
5305KOCV6RTN,2021-05-07 14:38:07.000000,53C2A1KMCTNDZR,5KHZ389YT,5699,Fashion,card-credit,fastwebnet.it,48,33.96,970,IT-901,Sicilia,0
2B1KO6D4DMG,2021-04-29 00:54:15.000000,322KO6D4UIL,2KDTI4435,5941,Auto & Moto,card-credit,gmail.com,35,152.61,730,IT-200,Lombardia,0
01DEKQCNXPZ0,2021-06-22 16:10:26.000000,CE21KMCT1YXN,0KDTI44BI,5912,Health,card-prepaid,gmail.com,53,90.49,555,IT-600,Marche,0
FDBKPH1UDHS,2021-06-04 15:24:23.000000,17BKPH1IPZD,EKDTI444B,5999,Electronics,card-prepaid,icloud.com,63,278.8,1428,IT-201,Lombardia,0
E493KQBCXK66,2021-06-25 20:39:16.000000,A8A21KMCT5G2A,5KM24YN0C,5712,Home & Garden,card-prepaid,libero.it,34,129,281,IT-800,Campania,0
A250KQ02TFOI,2021-06-19 20:52:20.000000,D3F71KMCT45TQ,AKFI6IX5R,5977,Beauty,card-credit,live.com,63,52.98,1081,IT-268,Lombardia,0
C1AFKOCSZGQG,2021-05-06 08:35:48.000000,D22D58KMCTJ172,6KDTI44A7,5977,Beauty,card-debit,gmail.com,29,62.04,87,IT-951,Sicilia,0
927AKONFGUR4,2021-05-13 20:29:38.000000,03F59DKMCTNUIR,CKG7NPCKT,5977,Beauty,card-credit,live.it,21,30.3,1023,IT-201,Lombardia,0
5264KO91FBQK,2021-04-30 17:54:02.000000,399KO91G0CH,FKFSEJEE3,5977,Beauty,card-prepaid,gmail.com,36,66,759,IT-001,Lazio,0
63CDKP0WZ1BU,2021-05-21 05:25:45.000000,F20398KMCTIJB8,0KKWPFYEX,5941,Sport,card-debit,libero.it,35,97,1653,IT-001,Lazio,0
D3F3KOA49SXW,2021-05-03 11:36:15.000000,D6D5C3KNVKY6IE,1KL6U91HR,5631,Shoes & Accessories,card-prepaid,gmail.com,34,181.8,1032,IT-981,Sicilia,0
9A5KQES9FFW,2021-06-30 06:53:30.000000,1ECKO6ROIOE,0KDTI442T,5691,Fashion,card-debit,hotmail.com,53,121.9,1192,IT-000,Lazio,0
3131KPHG7WED,2021-06-05 21:57:25.000000,133C1EKMCTLYEW,CKDTI446P,5712,Home & Garden,card-credit,gmail.com,34,311.64,636,IT-200,Lombardia,0
1264KPZTZQPW,2021-06-16 20:24:13.000000,303KPZU03BL,FKFSEJEE3,5977,Beauty,card-credit,hotmail.it,36,66.52,1872,IT-201,Lombardia,0
819AKQFJ7F2G,2021-06-27 15:45:38.000000,619EC4KMCTHHKE,DKDTI449M,5977,Beauty,card-prepaid,gmail.com,60,155.58,400,IT-121,Piemonte,0
85BKQ26WOEV,2021-06-18 10:44:01.000000,F6B186KNNQ5TLV,8KDTI440R,5945,Other,card-credit,hotmail.it,34,55.38,652,IT-520,Toscana,0
C65KPEG116L,2021-05-29 21:26:18.000000,51EFD3KMCTICHG,FKDTI4411,5631,Shoes & Accessories,card-prepaid,gmail.com,29,150.79,1035,IT-700,Puglia,0
E312KPJVV2MT,2021-06-02 14:54:41.000000,A0KPJVVP5E,AKI8NXBD4,5691,Fashion,card-credit,gmail.com,40,608,1031,IT-000,Lazio,0
61DEKPM9KWA1,2021-06-07 06:29:22.000000,3A5KPM9LH4P,0KDTI44BI,5912,Health,card-debit,yahoo.it,50,21.9,969,IT-961,Sicilia,0
0DBKPBLPHQ8,2021-06-01 21:37:10.000000,11AKPBLQ51H,EKDTI444B,5999,Electronics,card-debit,gmail.com,27,939.8,977,IT-581,Toscana,0
3171KP2RWM26,2021-05-25 18:05:12.000000,BDD52KMCT6M0V,3KDTI448H,5661,Shoes & Accessories,card-prepaid,gmail.com,35,174,1318,IT-960,Sicilia,0
D2EBKQ23W061,2021-06-18 10:25:24.000000,1A3KQ23WSGJ,FKHOWYB8Y,5631,Shoes & Accessories,card-credit,gmail.com,28,173,805,IT-100,Piemonte,0
E9FKPQPM6LT,2021-06-10 08:50:05.000000,C44AEAKMCTOUBS,AKDTI442N,5691,Fashion,card-prepaid,alice.it,65,166,629,IT-090,Sardegna,0
0320KPTOYVY9,2021-06-13 11:50:39.000000,33749FKMCTMKMV,DKIHHB1TK,5661,Fashion,card-debit,gmail.com,30,43,1085,IT-601,Marche,0
321BKPC8S73Z,2021-05-30 06:41:03.000000,921F4CKMCTIT0C,4KE8MAWV4,5661,Shoes & Accessories,card-prepaid,gmail.com,44,45.99,1311,IT-900,Sicilia,0
852KPFR6XTS,2021-05-30 16:51:49.000000,F6A27KMCT4ZRK,5KDTI440I,5977,Beauty,card-credit,yahoo.it,53,96.56,364,IT-160,Liguria,0
7232KQ0NHRUQ,2021-06-16 09:17:32.000000,6DKQ0NID34,1KEV9BVAD,5941,Sport,card-credit,libero.it,39,659.99,1506,IT-401,Emilia-Romagna,0
9264KQ124BE8,2021-06-16 18:23:45.000000,3B5KQ124J8X,FKFSEJEE3,5977,Beauty,card-prepaid,gmail.com,31,80.47,1172,IT-401,Emilia-Romagna,0
A374KPU7FCHL,2021-06-10 21:22:14.000000,CEKPU7FVNP,1KJVGWKU4,5999,Other,card-credit,hotmail.com,71,4.53,1998,IT-000,Lazio,0
557FKPO0OV0F,2021-06-06 11:15:46.000000,220C54KMCTIL1C,3KNAFIGJK,5611,Fashion,card-debit,gmail.com,44,136.7,1515,IT-478,Emilia-Romagna,0
2377KPIJ8DOB,2021-06-01 15:27:51.000000,E2532CKMCTJGM5,7KJVKZYL4,5977,Beauty,card-credit,me.com,27,45.99,819,IT-981,Sicilia,0
0232KO80UWXA,2021-05-04 03:43:02.000000,F43222KMCTOIQL,1KEV9BVAD,5941,Sport,card-credit,gmail.com,39,80.98,302,IT-268,Lombardia,0
5250KPC9R73Z,2021-06-01 04:53:34.000000,61008CKMCTD2EA,AKFI6IX5R,5977,Beauty,card-credit,inail.it,48,103.98,123,IT-840,Campania,0
32FKP1L96S5,2021-05-24 18:58:42.000000,496AKMCT1Y04,DKDTI43ZK,5691,Fashion,card-debit,libero.it,41,49.9,739,IT-841,Campania,0
D19AKQ6TMFBG,2021-06-23 18:50:54.000000,914E7EKMCTE6SI,DKDTI449M,5977,Beauty,card-credit,hotmail.com,34,44.7,802,IT-120,Piemonte,0
C1F6KOU5KH8G,2021-05-17 17:07:56.000000,53DFB5KMCTNML1,8KDTI44C6,5941,Auto & Moto,card-prepaid,gmail.com,43,130.98,1597,IT-861,Molise,0
C21BKPPP8S8C,2021-06-10 16:39:42.000000,A52DC4KLFJKEGE,4KE8MAWV4,5661,Shoes & Accessories,card-debit,gmail.com,35,69.98,449,IT-621,Marche,0
248DKP9RVPED,2021-05-31 14:23:28.000000,34EKP9RW0PG,EKM0PCV8J,5611,Fashion,card-prepaid,hotmail.it,25,73.99,672,IT-890,Calabria,0
D578KPQT55EM,2021-06-09 11:54:15.000000,1E3KPQT5RLS,2KN8ZLD7J,5945,Other,card-credit,hotmail.com,35,138.9,386,IT-100,Piemonte,0
61DEKPR4RZ8X,2021-06-09 17:47:06.000000,03F151KMCTNTO7,0KDTI44BI,5912,Health,card-credit,alice.it,45,78.28,1026,IT-880,Calabria,0
340KOY7JNFK,2021-05-19 11:51:44.000000,E2D1E1KMCTKTMU,EKDTI4401,5912,Health,card-prepaid,libero.it,54,27.16,986,IT-900,Sicilia,0
F305KPRW4HDL,2021-06-10 06:59:18.000000,3E7KOJIXO8P,5KHZ389YT,5699,Fashion,card-prepaid,gmail.com,27,40.97,1390,IT-951,Sicilia,0
0232KPSJZ3RZ,2021-06-12 19:09:33.000000,63031AKMCTLDAC,1KEV9BVAD,5941,Sport,card-prepaid,gmail.com,37,180.99,1359,IT-800,Campania,0
65C5KOEQWC37,2021-05-06 21:57:25.000000,10FKOEQDIE3,4KNOCC7V3,5712,Home & Garden,card-prepaid,libero.it,63,241,969,IT-138,Piemonte,0
134BKOBZ66IU,2021-05-08 19:48:33.000000,1C1KOBZ6N6P,AKIYFWASK,5999,Home & Garden,card-debit,hotmail.it,32,229.7,971,IT-110,Valle dAosta,0
040KO5AR9UT,2021-04-28 02:56:59.000000,C462E7KMCTP2QB,EKDTI4401,5912,Health,card-credit,gmail.com,45,41.73,914,IT-310,Veneto,0
919AKOOULTLO,2021-05-14 23:56:12.000000,CBD04KMCT6324,DKDTI449M,5977,Beauty,card-credit,hotmail.it,33,69.8,1083,IT-951,Sicilia,0
A305KQ0NU07M,2021-06-18 07:42:04.000000,5456CEKMCTOWOC,5KHZ389YT,5699,Fashion,card-prepaid,hotmail.it,32,191.1,897,IT-851,Basilicata,0
1620KPJVPNEO,2021-06-05 13:33:40.000000,56452KMCT4YM3,EKO9S7SER,5621,Fashion,card-prepaid,hotmail.it,51,141.75,179,IT-166,Liguria,0
A19AKQCO7AF6,2021-06-23 19:50:48.000000,34DKPBRIH91,DKDTI449M,5977,Beauty,card-prepaid,libero.it,39,60.8,1710,IT-800,Campania,0
521BKOFMAZ3G,2021-05-07 10:01:26.000000,224FC2KMCTJFXV,4KE8MAWV4,5661,Shoes & Accessories,card-debit,gmail.com,49,178.99,1607,IT-000,Lazio,0
D493KOJU8UMK,2021-05-09 07:06:58.000000,F4C65KMCT48DT,5KM24YN0C,5712,Home & Garden,card-debit,yahoo.com,32,196,508,IT-090,Sardegna,0
1278KPDR0VH8,2021-05-30 09:17:10.000000,28AKPDR19V5,AKG6O2E4C,5691,Shoes & Accessories,card-credit,gmail.com,42,55.44,457,IT-740,Puglia,0
940KOD5PYWG,2021-05-06 16:40:15.000000,D43BAFKMCTOOAX,EKDTI4401,5912,Health,card-prepaid,tiscali.it,57,20.65,1152,IT-090,Sardegna,0
9250KPQWC2WO,2021-06-11 11:20:33.000000,F2A9CAKMCTKEPO,AKFI6IX5R,5977,Beauty,card-prepaid,gmail.com,46,138.49,995,IT-090,Sardegna,0
A25BKOZC9LLC,2021-05-23 08:12:48.000000,3C1KOLPN5UM,2KFMM7YHV,5719,Home & Garden,card-prepaid,hotmail.it,31,80.91,436,IT-090,Sardegna,0
9346KO8IYREM,2021-05-04 14:11:27.000000,0925KMCT1XY7,6KIU829XL,5977,Beauty,card-prepaid,gmail.com,51,97.4,547,IT-001,Lazio,0
C598KPMO1XVR,2021-06-06 14:58:01.000000,627609KMCTJWO8,6KNHFZEOH,2741,Other,card-prepaid,gmail.com,28,22,1120,IT-030,Lazio,0
3232KOXXILPL,2021-05-23 06:42:12.000000,F3E7CKMCT45MX,1KEV9BVAD,5941,Sport,card-prepaid,gmail.com,56,78.94,1076,IT-511,Toscana,0
721AKQ6IG6Q9,2021-06-24 10:07:10.000000,65KQ22QOO9,6KE8INTVQ,5941,Sport,card-prepaid,gmail.com,46,250,559,IT-650,Abruzzo,0
35F0KQ6JF4MH,2021-06-21 09:26:15.000000,2FCKQ6JFGGQ,6KNYF59BU,5699,Fashion,card-credit,gmail.com,46,302,1441,IT-400,Emilia-Romagna,0
02F8KOKGEYC3,2021-05-09 18:24:30.000000,D19B3KMCT2WKV,7KHW7Y4TV,5977,Beauty,card-prepaid,hotmail.it,44,53.2,996,IT-890,Calabria,0
757KPU2GRVA,2021-06-12 16:08:07.000000,C21659KMCTIR8P,8KDTI440N,5977,Beauty,card-credit,libero.it,52,45.8,719,IT-640,Abruzzo,0
7264KPN2OWIR,2021-06-05 20:43:59.000000,146KPN2PEEL,FKFSEJEE3,5977,Beauty,card-prepaid,seletti.it,31,97.8,1455,IT-460,Lombardia,0
3438KOEACWIZ,2021-05-10 14:49:11.000000,DE5ACKMCT6NO7,FKLJNZY6H,5691,Fashion,card-credit,yahoo.it,44,129.7,724,IT-980,Sicilia,0
FDBKPTEA7LV,2021-06-11 08:14:20.000000,390KPRDDA8P,EKDTI444B,5999,Electronics,card-debit,gmail.com,27,492.9,1664,IT-001,Lazio,0
9250KPZ9Z7CD,2021-06-13 11:21:57.000000,C4E261KKXOIVEJ,AKFI6IX5R,5977,Beauty,card-debit,hotmail.it,42,6.98,684,IT-840,Campania,0
93DAKOLK78YY,2021-05-11 11:59:57.000000,57A2EKMCT58HT,9KKZ8Z3S7,5599,Other,card-prepaid,gmail.com,65,26.4,1361,IT-460,Lombardia,0
9305KOO7HQK2,2021-05-14 10:40:37.000000,A4E83AKKYLELPG,5KHZ389YT,5699,Fashion,card-prepaid,gmail.com,44,30.96,840,IT-479,Emilia-Romagna,0
D2BAKQ9YREFA,2021-06-26 21:17:29.000000,2DDKQ9X9PYV,9KH1UMI1B,5712,Home & Garden,card-prepaid,gmail.com,76,320.35,769,IT-570,Toscana,0
3305KPI71WJ0,2021-06-02 08:43:48.000000,746FA4KMCTP8JO,5KHZ389YT,5699,Fashion,card-debit,yahoo.it,52,99,150,IT-090,Sardegna,0
234BKP3VL8IG,2021-05-25 10:01:37.000000,86983CKNIXIL3T,AKIYFWASK,5999,Home & Garden,card-credit,libero.it,50,72.5,1317,IT-021,Lazio,0
421BKOR85ESK,2021-05-13 14:02:16.000000,A2187FKMCTIRNZ,4KE8MAWV4,5661,Shoes & Accessories,card-debit,tiscali.it,44,47.99,289,IT-091,Sardegna,0
69FKPDX6UO0,2021-06-02 13:27:00.000000,46B49KMCT4ZZM,AKDTI442N,5691,Fashion,card-prepaid,yahoo.it,49,204,975,IT-631,Marche,0
4369KPQ2HDQV,2021-06-10 23:36:29.000000,652225KLCI0YSP,7KJSQA6G9,5999,Mom & Baby,card-prepaid,gmail.com,26,54.54,571,IT-281,Piemonte,0
3264KQ26KKML,2021-06-17 09:33:44.000000,320E4AKMCTILFA,FKFSEJEE3,5977,Beauty,card-prepaid,yahoo.it,34,128.69,1778,IT-201,Lombardia,0
119AKOQVSHF1,2021-05-19 05:09:59.000000,E87E2KMCT5B79,DKDTI449M,5977,Beauty,card-prepaid,gmail.com,26,33.01,1020,IT-000,Lazio,0
9264KPTGX2KK,2021-06-11 10:11:48.000000,13EKPTGXCGO,FKFSEJEE3,5977,Beauty,card-credit,hotmail.it,33,134.6,993,IT-001,Lazio,0
F52KQ41U4UW,2021-06-21 16:17:48.000000,214B3KMCT2VLB,5KDTI440I,5977,Beauty,card-credit,gmail.com,60,69.2,926,IT-200,Lombardia,0
F246KPO7J6O1,2021-06-11 13:59:41.000000,6683AEKNEV9AME,7KFF4YCI2,5661,Shoes & Accessories,card-debit,gmail.com,49,103.82,1362,IT-661,Abruzzo,0
440KOMYLAVV,2021-05-15 12:39:25.000000,3DDKOL9F93N,EKDTI4401,5912,Health,card-prepaid,gmail.com,56,37.61,841,IT-370,Veneto,0
59FKQBUTN2Q,2021-06-28 04:47:34.000000,844C3BKMCTOUL5,AKDTI442N,5691,Fashion,card-prepaid,gmail.com,54,109,1620,IT-201,Lombardia,0
A1BEKOKGU8D8,2021-05-09 17:26:03.000000,2BAKOKGUPI5,DKDTI44AM,5977,Beauty,card-prepaid,gmail.com,23,128,873,IT-250,Lombardia,0
D1D4KPJEPWRK,2021-06-06 07:02:53.000000,353EB2KLJR9BWU,3KDTI44B8,5912,Health,card-credit,libero.it,40,42.74,665,IT-191,Liguria,0
C596KPSPPGM6,2021-06-09 20:06:26.000000,16EKPSPQS2H,6KNHD2WHL,5621,Fashion,card-prepaid,gmail.com,49,408,1573,IT-420,Emilia-Romagna,0
53FKP4AA34N,2021-05-27 19:46:33.000000,312KORCULBD,4KDTI4400,5712,Home & Garden,card-debit,gmail.com,58,86.4,798,IT-201,Lombardia,0
42FEKONXQ2JZ,2021-05-17 08:11:22.000000,646890KMCTP3UK,0KHXO1BEI,5691,Fashion,card-prepaid,hotmail.it,46,30.7,1662,IT-440,Emilia-Romagna,0
53C6KOUOS6PO,2021-05-21 22:13:04.000000,B7FE4KMCT59MF,5KKSHUZO6,5944,Jewelry & Watches,card-prepaid,libero.it,43,70,1171,IT-520,Toscana,0
698KOTU0P85,2021-05-20 06:28:34.000000,A3F078KMCTNTI6,0KDTI442G,5945,Mom & Baby,card-credit,yahoo.it,34,112,259,IT-591,Toscana,0
240KPLHKC6W,2021-06-09 15:30:36.000000,113EAKMCT2VFQ,EKDTI4401,5912,Health,card-credit,gmail.com,46,33.79,2004,IT-600,Marche,0
019AKPMVHO4M,2021-06-10 16:31:37.000000,23689AKMCTMEBL,DKDTI449M,5977,Beauty,card-prepaid,virgilio.it,30,70.2,1212,IT-760,Puglia,0
93A0KPZAH15P,2021-06-17 12:36:33.000000,A2KOKBFYAG,9KKCF39DG,5631,Fashion,card-debit,gmail.com,22,151.5,168,IT-900,Sicilia,0
2250KOD7C2YB,2021-05-06 15:40:34.000000,D2F41CKMCTL6QP,AKFI6IX5R,5977,Beauty,card-credit,icloud.com,21,83.99,544,IT-760,Puglia,0
91A5KOYPC4XE,2021-05-24 21:13:27.000000,03D844KMCTNL48,2KDTI449X,5691,Shoes & Accessories,card-prepaid,yahoo.com,29,42.92,1290,IT-800,Campania,0
B21AKPTVF51U,2021-06-15 16:19:28.000000,9692B2KNHQPL4A,6KE8INTVQ,5941,Sport,card-prepaid,tiscali.it,46,298,719,IT-090,Sardegna,0
121AKOV72SP5,2021-05-16 08:22:11.000000,36351EKMZDJMBV,6KE8INTVQ,5941,Sport,card-credit,gmail.com,26,60,865,IT-631,Marche,0
3305KOQZIR3Q,2021-05-15 10:47:53.000000,45A63EKM6PHHXR,5KHZ389YT,5699,Fashion,card-credit,rai.it,49,70.65,320,IT-001,Lazio,0
6277KQH41HAH,2021-07-01 20:39:58.000000,234KQGK8J95,FKG6MM2YE,5941,Sport,card-debit,gmail.com,26,446.95,1526,IT-610,Marche,0
C52KO6BRGAJ,2021-05-01 23:05:43.000000,51EE2FKMCTIC5S,5KDTI440I,5977,Beauty,card-prepaid,yahoo.it,39,31.32,853,IT-071,Sardegna,0
9DBKQGPYK10,2021-06-27 13:30:41.000000,133250KMCTLTMM,EKDTI444B,5999,Electronics,card-credit,gmail.com,33,216.8,1038,IT-210,Lombardia,0
62DDKQ6SN2LN,2021-06-23 17:52:26.000000,C2AC69KMCTKJ5L,3KHKCHTOO,5999,Other,card-prepaid,libero.it,48,165,679,IT-761,Puglia,0
157KO8P4QM8,2021-05-06 17:22:48.000000,C20419KMCTIJET,8KDTI440N,5977,Beauty,card-credit,grossuletrasporti.it,51,102.53,243,IT-370,Veneto,0
C1EAKP47DZ7Z,2021-05-25 17:59:20.000000,86FF3KMCT50WS,FKDTI44BU,5691,Fashion,card-debit,icloud.com,38,330.5,129,IT-000,Lazio,0
D12FKOKK1EGH,2021-05-10 19:10:21.000000,C4D990KKVKNCMO,FKDTI446N,5691,Fashion,card-debit,gmail.com,41,42,1056,IT-800,Campania,0
5FCKP3TPPJ0,2021-05-22 06:17:13.000000,C86FEKMCT5B0X,0KDTI4458,5691,Fashion,card-prepaid,libero.it,45,99.1,1986,IT-800,Campania,0
1B6KP8DR06Q,2021-05-28 12:51:26.000000,1151B9KMCTE7FH,FKDTI443A,5691,Fashion,card-prepaid,gmail.com,20,32,1283,IT-840,Campania,0
3232KPFMFC7P,2021-06-01 15:22:45.000000,14EKPFMFT0B,1KEV9BVAD,5941,Sport,card-prepaid,gmail.com,53,155.99,333,IT-220,Lombardia,0
EC1KO5WVJT6,2021-05-04 16:55:44.000000,D18A2BKMCTH756,5KDTI443L,5691,Fashion,card-credit,hotmail.com,43,221,276,IT-651,Abruzzo,0
E232KO9RYSPP,2021-05-04 09:21:24.000000,DAKO9RZ2SI,1KEV9BVAD,5941,Sport,card-credit,gmail.com,31,345.99,758,IT-360,Veneto,0
B5E6KQ5FZRR2,2021-06-18 19:37:36.000000,E15421KMCTE7WL,5KNU87KWQ,5691,Fashion,card-debit,gmail.com,29,557,164,IT-580,Toscana,0
02CBKO7FWCUR,2021-05-01 15:09:42.000000,A7KO7FWW37,BKHAMYQZ1,5999,Sport,card-debit,gmail.com,22,23,699,IT-208,Lombardia,0
71DEKQFATDD0,2021-06-30 11:45:07.000000,0AA8KMCT1Y8Y,0KDTI44BI,5912,Health,card-credit,virgilio.it,44,9.7,188,IT-200,Lombardia,0
E499KPFD9T5I,2021-06-03 14:00:46.000000,A3D383KMCTNK6F,2KM2APZQV,5533,Auto & Moto,card-debit,libero.it,54,40.74,1095,IT-951,Sicilia,0
05E6KOIOL5LU,2021-05-13 12:02:42.000000,F1B85AKMCTHR9A,5KNU87KWQ,5691,Fashion,card-debit,yahoo.it,59,54,356,IT-101,Piemonte,0
710CKOUCRJKZ,2021-05-17 15:37:28.000000,3E1KOUCI9IZ,5KDTI445O,5946,Other,card-debit,gmail.com,35,296,624,IT-961,Sicilia,0
032EKPBCHBPH,2021-06-01 18:35:16.000000,6119FCKMCTDCPJ,EKIKAY3KG,5999,Home & Garden,card-prepaid,gmail.com,33,364,1858,IT-840,Campania,0
D305KPS3CU5J,2021-06-10 09:37:16.000000,E30C0KMCT3TKG,5KHZ389YT,5699,Fashion,card-credit,gmail.com,39,162.48,934,IT-431,Emilia-Romagna,0
213FKOS4PZVM,2021-05-16 05:28:57.000000,C1253EKMCTDLF3,CKDTI4473,5691,Fashion,card-prepaid,alice.it,56,62,867,IT-901,Sicilia,0
6230KQGSOU9I,2021-06-27 13:09:32.000000,A3BAABKMCTN8MT,9KES9UICK,5661,Shoes & Accessories,card-credit,hotmail.com,23,67,1403,IT-810,Campania,0
E250KOBB53QC,2021-05-02 13:16:49.000000,BACD2KMCT5S5D,AKFI6IX5R,5977,Beauty,card-prepaid,gmail.com,32,17,453,IT-001,Lazio,0
111EKPJH2CS5,2021-06-08 10:14:01.000000,B67641KNCOMDFN,8KDTI4466,5691,Fashion,card-prepaid,hotmail.it,27,57.81,1579,IT-100,Piemonte,0
C12BKPY3VB6J,2021-06-12 15:48:04.000000,2F5KPY3VUPA,3KDTI446J,5977,Beauty,card-debit,gmail.com,39,51.84,1265,IT-090,Sardegna,0
3BBKP1MQ2HS,2021-05-20 18:22:44.000000,39BBCKMCT5JJH,3KDTI443F,5533,Beauty,card-credit,gmail.com,75,226,708,IT-201,Lombardia,0
ADBKQAL6D4U,2021-06-25 05:30:14.000000,3C1KQAL6RS4,EKDTI444B,5999,Electronics,card-credit,yahoo.it,41,791.8,981,IT-381,Trentino-Alto Adige,0
55E6KPCVX5LD,2021-06-02 17:19:49.000000,B1A471KMCTHIOQ,5KNU87KWQ,5691,Fashion,card-credit,gmail.com,51,112.9,549,IT-091,Sardegna,0
0131KQ1D5XTJ,2021-06-14 20:20:37.000000,F1FDD2KMCTII66,CKDTI446P,5712,Home & Garden,card-prepaid,libero.it,33,189.68,1019,IT-209,Lombardia,0
